,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,revol_bal,revol_util,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,policy_code,not_compliant,status,inactive_loans,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none,emp_title,emp_length,home_ownership,annual_inc,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,total_acc,mths_since_last_major_derog
41,91023,70879,1900,1900,900, 36 months,9.64,61.0,B,B4,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=91023,Need to consolidate the credit cards - there had been few unexpected expenses that came up.  I will be getting a new job soon and will be able to pay it back.,debt_consolidation,Consolidate credit cards,0,56.1769,f,0,0,1999.12,946.95,1900.0,99.12,0.0,0.0,0.0,20080201T000000,0.0,20080201T000000,20070501T000000,,1,1,Fully Paid,1,0,2,5,0.8,,,,0,0.732,20100701T000000,1,1,1,Scheduall,1 year,MORTGAGE,100000.0,333xx,FL,10.0,,,,,,,,,
42,91126,91067,5350,5350,625, 36 months,13.12,180.57,D,D5,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=91126,,car,I need to pay off my parents for my car.,0,56.1769,f,0,0,6486.31,757.6,5350.0,1121.32,14.9934,0.0,0.0,20100201T000000,1056.94,20100201T000000,20130701T000000,,1,1,Fully Paid,1,0,2,3,1.0,1.0,1.0,,0,54.17100000000001,20100701T000000,0,0,1,Clinton Shop Rite of Hunterdon County,1 year,OWN,4000.0,088xx,NJ,15.0,0.0,20061201T000000,1.0,0.0,0.0,1.0,0.0,1.0,
43,91175,91170,6000,6000,1200, 36 months,13.12,202.51,D,D5,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=91175,,credit_card,Credit Card,5251,49.3,f,0,0,7289.84,1457.81,6000.0,1289.84,0.0,0.0,0.0,20100701T000000,204.65,20100701T000000,20120901T000000,,1,1,Fully Paid,1,0,3,3,1.0,1.0,1.0,,0,20.250999999999998,20100701T000000,0,0,1,SUNY- ESF,2 years,RENT,12000.0,132xx,NY,4.4,0.0,20041201T000000,9.0,0.0,0.0,15.0,0.0,16.0,
44,92187,92174,2500,2500,1075, 36 months,8.07,78.42,A,A4,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=92187,Our current gutter system on our home is old and in need of repair.    We will be using the borrowed funds to replace the gutter system on our home.,home_improvement,Home Improvement,7274,13.1,f,0,0,2822.72,1213.73,2500.0,322.72,0.0,0.0,0.0,20100701T000000,80.9,,20100601T000000,,1,0,Fully Paid,1,0,5,6,0.8,1.0,1.0,,0,0.855491,20100701T000000,0,0,1,FiSite Research,4 years,MORTGAGE,110000.0,802xx,CO,11.33,0.0,19901101T000000,0.0,0.0,0.0,13.0,0.0,40.0,
45,92402,92390,5000,5000,700, 36 months,8.7,158.3,B,B1,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=92402,I\'d like to shift some credit card debt so it has a lower interest rate.,credit_card,Reduce Credit Card Debt,66033,23.0,f,0,0,5698.45,797.71,5000.0,698.45,0.0,0.0,0.0,20100701T000000,159.83,,20141101T000000,,1,0,Fully Paid,1,0,6,5,0.2,1.0,1.0,,0,2.5328,20100701T000000,0,0,1,"A. F. Wolfers, Inc.",5 years,MORTGAGE,75000.0,804xx,CO,15.55,0.0,19940501T000000,0.0,0.0,0.0,10.0,0.0,29.0,
46,92440,92423,5000,5000,3100, 36 months,7.43,155.38,A,A2,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=92440,I would like to make a mortgage pre-payment in order to own at least 20% of my condo value and stop paying PMI (Private Mortgage Insurance) and lower my monthly mortgage payments. I have a very good credit history.,vacation,Mortgage Pre-Payment,3660,6.8,f,0,0,5593.44,3467.97,5000.0,593.44,0.0,0.0,0.0,20100701T000000,157.38,,20070601T000000,,1,0,Fully Paid,1,0,8,6,0.4,1.0,1.0,,0,1.96269,20100701T000000,0,0,1,MetraTech Corp,7 years,MORTGAGE,95000.0,017xx,MA,3.83,0.0,20000701T000000,0.0,0.0,0.0,8.0,0.0,16.0,
47,92507,92502,5000,5000,250, 36 months,7.43,155.38,A,A2,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=92507,,credit_card,My Credit Card Loan,216,0.6,f,0,0,5593.54,279.63,5000.0,593.54,0.0,0.0,0.0,20100701T000000,156.29,,20070601T000000,,1,0,Fully Paid,1,0,2,6,0.4,1.0,1.0,,0,2.1936,20100701T000000,0,0,1,Rush Univ Med Grp,1 year,OWN,85000.0,537xx,WI,0.31,0.0,19971001T000000,0.0,0.0,0.0,7.0,0.0,19.0,
48,92533,92529,5000,5000,675, 36 months,11.22,164.23,C,C4,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=92533,,credit_card,P\'s Family Credit Loan,27185,16.1,f,0,0,5911.92,798.03,5000.0,911.92,0.0,0.0,0.0,20100701T000000,165.17,,20070601T000000,,1,0,Fully Paid,1,0,1,4,0.8,1.0,0.0,,1,2.46345,20100701T000000,0,0,1,Self-Employeed,< 1 year,OWN,80000.0,537xx,WI,1.21,0.0,19960701T000000,3.0,0.0,44.0,15.0,1.0,29.0,
49,92552,92542,5000,5000,375, 36 months,9.96,161.25,B,B5,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=92552,I would like to pay off my high-interest credit card debts and have a single payment to make every month,debt_consolidation,Tito5000,28329,48.6,f,0,0,5804.64,435.32,5000.0,804.64,0.0,0.0,0.0,20100701T000000,162.07,,20100601T000000,,1,0,Fully Paid,1,0,5,5,1.0,1.0,1.0,,0,4.03125,20100701T000000,0,0,1,Millenium Group,4 years,MORTGAGE,48000.0,333xx,FL,8.03,0.0,19950801T000000,1.0,0.0,0.0,6.0,0.0,6.0,
50,92666,92661,5000,5000,525, 36 months,9.33,159.77,B,B3,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=92666,Need a loan to make some home improvments,home_improvement,home improvment loan,60568,39.2,f,0,0,5751.34,603.79,5000.0,751.34,0.0,0.0,0.0,20100701T000000,161.55,,20070601T000000,,1,0,Fully Paid,1,0,3,5,0.6,1.0,1.0,,0,1.06513,20100701T000000,0,0,1,Stark and Roth Inc,2 years,MORTGAGE,180000.0,530xx,WI,11.93,0.0,19950201T000000,1.0,0.0,0.0,16.0,0.0,38.0,
51,92676,92671,5000,5000,150, 36 months,8.07,156.84,A,A4,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=92676,Need a loan to remodel my kitchen,home_improvement,remodelin my kitchen,40934,26.3,f,0,0,5645.9,169.33,5000.0,645.9,0.0,0.0,0.0,20100701T000000,157.31,,20070601T000000,,1,0,Fully Paid,1,0,1,6,0.8,1.0,1.0,,1,1.0456,20100701T000000,0,0,1,,< 1 year,MORTGAGE,180000.0,530xx,WI,5.55,0.0,19960601T000000,0.0,0.0,0.0,12.0,0.0,39.0,
52,93055,92947,2000,2000,1025, 36 months,12.8,67.2,D,D4,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=93055,"Reorganizing my finances, consolidating credit card debt in order to lower my total expenses and eventually get rid of a couple of my credit cards",credit_card,Financial reorganization,571,61.9,f,0,0,2418.8,1239.57,2000.0,418.8,0.0,0.0,0.0,20100701T000000,68.31,20100701T000000,20100601T000000,,1,1,Fully Paid,1,0,1,3,0.8,0.0,1.0,,1,8.064,20100701T000000,0,0,1,Signs by Tomorrow,< 1 year,OWN,10000.0,280xx,NC,3.48,1.0,20040401T000000,0.0,4.0,0.0,2.0,0.0,4.0,
53,93061,93057,5000,5000,250, 36 months,7.43,155.38,A,A2,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=93061,This is a loan to help pay for other education loans at higher rates,debt_consolidation,My Loan,8379,16.9,f,0,0,5593.51,279.65,5000.0,593.51,0.0,0.0,0.0,20100701T000000,157.02,,20100601T000000,,1,0,Fully Paid,1,0,9,6,0.4,1.0,1.0,,0,1.5538,20100701T000000,0,0,1,MetraTech,8 years,MORTGAGE,120000.0,017xx,MA,2.29,0.0,19971001T000000,0.0,0.0,0.0,8.0,0.0,16.0,
54,93277,93254,3000,3000,950, 36 months,8.7,94.98,B,B1,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=93277,"I started baking rolls and breads for family and friends from my home kitchen for parties and special occasions. People loved my baked goodies so much, that they began ordering on a more regular basis. Recently, I have had to turn down some orders because my little dough maker and conventional oven are not enough.   I plan to use the borrowed money to buy an industrial oven and a bigger dough mixer, which would make my job easier. I foresee these additions would double my production, and my business would really take off.",small_business,Home Based Bakery,3660,7.8,f,0,0,3418.88,1082.55,3000.0,418.88,0.0,0.0,0.0,20100701T000000,97.45,,20100701T000000,,1,0,Fully Paid,1,0,1,5,0.2,1.0,1.0,,1,4.55904,20100701T000000,0,0,1,,< 1 year,MORTGAGE,25000.0,017xx,MA,14.54,0.0,20000901T000000,1.0,0.0,0.0,10.0,0.0,13.0,
55,94406,94385,6725,6725,825, 36 months,13.12,226.98,D,D5,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=94406,"I am wanting to consolidate debt so that I only have one payment to make.    I work full time, plus own a small side business.  I can make the payments for everything currently, but would like to have one payment and make it simpler.",debt_consolidation,Debt Consolidation,5513,88.9,f,0,0,4210.94,515.66,3039.64,1171.3,0.0,0.0,0.0,20090401T000000,42.11,20090801T000000,20090801T000000,,1,1,Charged Off,1,1,11,3,1.0,1.0,0.0,,0,4.5396,20100701T000000,0,0,1,MCHCP,10+ years,MORTGAGE,60000.0,651xx,MO,13.16,0.0,19910501T000000,9.0,0.0,38.0,10.0,1.0,32.0,
56,94838,73673,3000,3000,2550, 36 months,10.28,97.2,C,C1,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=94838,"I bought a few months ago a cool duplex in the fast gentrifying Harlem neigborhood in Manhattan.  The apartment comes with a private roofdeck, which I\'d like to improve.  Since Summer is here, I would like to do this now... Lending Club sounds like a great way of getting a loan without having to go through a bank, so I\'m curious to see what I can get.  I\'m highly educated, professionally successful and financially stable, just interested in exploring alternative financing options.",home_improvement,Roofdeck for my new NYC apartment,0,0.0,f,0,0,3498.56,2973.81,3000.0,498.56,0.0,0.0,0.0,20100701T000000,98.49,,20130201T000000,,1,0,Fully Paid,1,0,3,4,0.2,0.0,1.0,,0,0.5832,20100701T000000,0,0,1,Oracle,2 years,MORTGAGE,200000.0,100xx,NY,0.0,1.0,19970201T000000,0.0,19.0,0.0,5.0,0.0,8.0,
57,95198,95191,20000,20000,700, 36 months,15.01,693.45,F,F1,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=95198,refinancing,credit_card,lending,7883,59.3,f,0,0,8294.05,289.82,5191.34,2435.47,0.0,667.24,6.68,20080601T000000,693.44,20090101T000000,20090101T000000,,1,1,Charged Off,1,1,3,1,0.2,0.0,1.0,,0,10.4017,20100701T000000,0,0,1,hf palm corp,2 years,OWN,80000.0,333xx,FL,3.11,1.0,19970901T000000,6.0,2.0,0.0,5.0,0.0,6.0,
58,95250,95225,10000,10000,1450, 36 months,10.59,325.46,C,C2,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=95250,"After playing the balance transfer game for a few years, I would like to obtain a structured loan with a decent interest rate to pay down credit card debt.",credit_card,Tired Of Balance Transfer Game,6559,24.8,f,0,0,10717.4,1553.97,10000.0,717.36,0.0,0.0,0.0,20080401T000000,8114.58,20080401T000000,20150201T000000,,1,1,Fully Paid,1,0,3,4,0.4,1.0,1.0,,0,7.10095,20100701T000000,0,0,1,,2 years,MORTGAGE,55000.0,820xx,WY,17.96,0.0,19981001T000000,5.0,0.0,0.0,11.0,0.0,45.0,
59,96350,96338,5000,5000,850, 36 months,11.22,164.23,C,C4,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=96350,"Bank of America increased my interest rate from 9% to a whopping 29.9% even though I\'ve never had a late payment in the past four years.  Is that even legal?  If I could get a loan at a decent rate, it would help out alot (heck, even 18% is better than 29.9%).",credit_card,Stupid credit cards!,15840,47.1,f,0,0,5911.76,1004.92,5000.0,911.76,0.0,0.0,0.0,20100701T000000,166.25,,20121001T000000,,1,0,Fully Paid,1,0,2,4,0.8,1.0,1.0,,0,6.5692,20100701T000000,0,0,1,Self-employed,1 year,OWN,30000.0,314xx,GA,18.64,0.0,19930401T000000,0.0,0.0,0.0,10.0,0.0,12.0,
60,96844,95222,5300,5300,600, 36 months,8.38,167.02,A,A5,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=96844,Pay off higher rate credit card debt. It is a fixed rate at 12% and the only card I use.,credit_card,Refinance for better rate,6844,14.4,f,0,0,6012.16,680.4,5300.0,712.16,0.0,0.0,0.0,20100701T000000,170.05,,20100701T000000,,1,0,Fully Paid,1,0,8,6,1.0,1.0,1.0,,0,2.70843,20100701T000000,0,0,1,Peerless Pump Company,7 years,MORTGAGE,74000.0,461xx,IN,14.37,0.0,19920201T000000,0.0,0.0,0.0,15.0,0.0,29.0,
61,97606,97601,10500,4000,1150, 36 months,16.91,142.43,G,G2,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=97606,i need refi and consolidate my debts,credit_card,refi,1943,25.6,f,0,0,5127.4,1474.19,4000.0,1127.4,0.0,0.0,0.0,20100701T000000,143.43,20100801T000000,20100701T000000,,1,1,Fully Paid,1,0,5,0,0.4,0.0,1.0,,0,2.51347,20100701T000000,0,0,1,"VUTEC, CORP",4 years,RENT,68000.0,333xx,FL,19.62,1.0,20011201T000000,3.0,6.0,0.0,7.0,0.0,11.0,
62,98276,98268,5400,5400,200, 36 months,7.75,168.6,A,A3,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=98276,"The main purpose of this loan is for college expenses, gas, and food. I currently have a part-time job but I am not making enough money to fully cover my college expenses. I am an Accounting major and most of my classes have $100+ worth of books associated with them--even if I buy used. I am just looking for some help, I do not plan to quit working.",other,Help with college expenses,1321,16.5,f,0,0,6069.3,224.79,5400.0,669.3,0.0,0.0,0.0,20100701T000000,169.09,,20131201T000000,,1,0,Fully Paid,1,0,1,6,0.6,1.0,1.0,,1,25.29,20100701T000000,0,0,1,,< 1 year,RENT,8000.0,306xx,GA,3.0,0.0,19890301T000000,0.0,0.0,0.0,4.0,0.0,4.0,
63,98339,97572,5100,5100,575, 36 months,8.38,160.72,A,A5,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=98339,I am art educator and would like to use the loan to fund a dream trip to the Louvre.,vacation,Europe,4737,23.9,f,0,0,5778.8,651.42,5100.0,678.8,0.0,0.0,0.0,20100401T000000,638.15,,20070601T000000,,1,0,Fully Paid,1,0,5,6,1.0,1.0,1.0,,0,6.027,20100701T000000,0,0,1,Northwestern School Corporation,4 years,RENT,32000.0,469xx,IN,14.78,0.0,19950601T000000,0.0,0.0,0.0,11.0,0.0,22.0,
64,98360,98355,2600,2600,950, 36 months,14.38,89.35,E,E4,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=98360,"I have about $2,000.00 in credit cards that I want to pay off and combine.",other,Refinance a car and pay off credit cards,4139,52.4,f,0,0,1807.63,659.58,1159.26,446.3,0.0,202.07,70.74,20090101T000000,89.35,20090801T000000,20090801T000000,,1,1,Charged Off,1,1,11,2,0.8,0.0,0.0,,0,2.55286,20100701T000000,0,0,1,Department of Veterans Affairs,10+ years,OWN,42000.0,479xx,IN,16.91,4.0,19920401T000000,18.0,17.0,87.0,14.0,1.0,28.0,
65,98982,98957,5000,5000,675, 36 months,9.01,159.03,B,B2,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=98982,To pay off credit card debt.,credit_card,Credit Cards,23489,37.6,f,0,0,5724.93,772.82,5000.0,724.93,0.0,0.0,0.0,20100701T000000,160.02,,20100701T000000,,1,0,Fully Paid,1,0,2,5,0.4,1.0,1.0,,0,2.6141900000000002,20100701T000000,0,0,1,Viget Labs,1 year,RENT,73000.0,222xx,VA,9.96,0.0,19990101T000000,0.0,0.0,0.0,21.0,0.0,28.0,
66,98984,98954,3500,3500,1025, 36 months,10.91,114.44,C,C3,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=98984,The purpose of this loan is to consolidate three credit card bills into one monthly bill.,debt_consolidation,Consolidating Bills Into One Bill,3570,72.4,f,0,0,4138.8,1211.81,3500.0,608.84,29.9633,0.0,0.0,20100301T000000,565.92,20100401T000000,20141201T000000,,1,1,Fully Paid,1,0,2,4,0.6,1.0,1.0,,0,9.1552,20100701T000000,0,0,1,Boston Architectural College,1 year,RENT,15000.0,019xx,MA,11.52,0.0,20041001T000000,0.0,0.0,0.0,8.0,0.0,9.0,
67,99009,98991,5750,5750,3675, 36 months,7.43,178.69,A,A2,Not Verified,20070701T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=99009,consolidate debt on several credit cards.,debt_consolidation,consolidate debt,2817,10.2,f,0,0,6421.5,4104.19,5750.0,671.5,0.0,0.0,0.0,20100501T000000,4.74,,20100401T000000,,1,0,Fully Paid,1,0,11,6,0.4,1.0,1.0,,0,1.7154200000000002,20100701T000000,0,0,1,FDA,10+ years,MORTGAGE,125000.0,020xx,MA,0.27,0.0,19870101T000000,0.0,0.0,0.0,10.0,0.0,16.0,
68,99100,99089,15600,8000,775, 36 months,11.86,265.17,D,D1,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=99100,"i would like a loan that i can affort to pay in 24 months even less; right now i have couple credit cards where i\'m paying a very hight interest (22% and 27%), there are small amounts in each card. i prefer to have only one bill a month and can be deductive from my cheking account,since i have dirrect deposit, some of the money is for inprovment in the house. i have a security job, in the pass 13 yrs same company, and last year I made $63000.  I need this opportunity to save and clear all my debts.",debt_consolidation,pay all debts,7406,58.8,f,0,0,4109.63,397.5,3074.52,1035.11,0.0,0.0,0.0,20081101T000000,398.98,20090901T000000,20090901T000000,,1,1,Charged Off,1,1,11,3,0.2,1.0,0.0,,0,5.05086,20100701T000000,0,0,1,jenny craig weight loss,10+ years,MORTGAGE,63000.0,115xx,NY,10.42,0.0,19891201T000000,14.0,0.0,81.0,16.0,1.0,28.0,
69,99634,99618,4000,4000,325, 36 months,13.12,135.01,D,D5,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=99634,"I put my house on market 4wks ago to move in with mother to help her. If house doesn\'t sell by end of August will allow known renter/trusted/respectful to move in at end of August. Need to care for parents needs. Please bless me with repairing minor repairs to house and pay for a inspection. I\'ve learned from my mistakes in life. Income to high to get grant assistance, I tried everything else, still praying that God will bless me with some help. Same job for sixteen years, even trying to get extra one. Thank you if you can, I won\'t let you down!",home_improvement,House on market to take care of mother,9129,73.3,f,0,0,4898.14,397.87,4000.0,853.15,44.9903,0.0,0.0,20100601T000000,62.97,20100701T000000,20140801T000000,,1,1,Fully Paid,1,0,11,3,1.0,1.0,0.0,,0,5.062880000000001,20100701T000000,0,0,1,Gaston Memorial Hospital,10+ years,MORTGAGE,32000.0,280xx,NC,7.91,0.0,19920201T000000,3.0,58.0,38.0,10.0,1.0,45.0,
70,99982,94816,10000,10000,525, 36 months,14.7,345.18,E,E5,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=99982,refinance,credit_card,refi my credit cards,2211,73.7,f,0,0,12425.8,652.12,10000.0,2425.81,0.0,0.0,0.0,20100701T000000,347.41,20100801T000000,20121101T000000,,1,1,Fully Paid,1,0,1,2,1.0,1.0,1.0,,1,6.37255,20100701T000000,0,0,1,"rombra us, inc",< 1 year,RENT,65000.0,331xx,FL,6.37,0.0,20020401T000000,6.0,0.0,0.0,4.0,0.0,5.0,
71,99987,93312,1200,1200,550, 36 months,10.28,38.88,C,C1,Not Verified,20070701T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=99987,,other,College Loan,900,37.5,f,0,0,1399.26,641.26,1200.0,199.26,0.0,0.0,0.0,20100701T000000,39.73,20100801T000000,20100701T000000,,1,1,Fully Paid,1,0,1,4,0.2,1.0,1.0,,1,11.664000000000001,20100701T000000,0,0,1,Subway,< 1 year,RENT,4000.0,324xx,FL,8.1,0.0,20060601T000000,1.0,0.0,0.0,3.0,0.0,3.0,
