,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,is_inc_v,issue_d,pymnt_plan,purpose,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,not_compliant,status,inactive_loans,bad_loans,emp_length_num,pub_rec_zero,short_emp,final_d,last_record_none,last_major_derog_none,home_ownership,annual_inc,addr_state,dti,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,total_acc,deliquency
313,142718,25000,25000,1725,36,9.01,795.11,B,B2,not verified,2007-11-01,n,small_business,F,0,0,27752.2,1914.78,25000.0,2752.16,0.0,0.0,0.0,2009-06-01,13442.6,,2009-06-01,0.0,0,Fully Paid,1.0,0.0,11,1.0,0,2010-11-01,0,1,MORTGAGE,57000.0,WA,8.93,1981-04-01,0.0,0.0,9.0,0.0,18.0,0
314,142781,4925,4925,1750,36,9.96,158.83,B,B5,not verified,2007-10-01,n,debt_consolidation,F,0,0,5663.19,2011.93,4925.0,738.19,0.0,0.0,0.0,2010-06-01,665.84,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,11,1.0,0,2010-10-01,0,1,MORTGAGE,84000.0,VA,4.84,1990-06-01,2.0,0.0,13.0,0.0,28.0,0
315,143098,3000,3000,2002,36,10.28,97.2,C,C1,not verified,2007-10-01,n,other,F,0,0,3498.73,2334.92,3000.0,498.73,0.0,0.0,0.0,2010-11-01,98.93,,2010-11-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-10-01,0,1,RENT,38000.0,LA,19.93,2000-09-01,0.0,59.0,23.0,0.0,29.0,0
316,143106,6000,6000,2100,36,12.17,199.78,D,D2,not verified,2007-10-01,n,debt_consolidation,F,0,0,6832.49,2391.32,6000.0,832.49,0.0,0.0,0.0,2009-04-01,3639.17,2009-04-01,2009-04-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-10-01,0,1,RENT,30000.0,CO,2.2,2005-12-01,1.0,0.0,2.0,0.0,2.0,0
317,128262,8000,8000,1369,36,11.54,263.97,C,C5,not verified,2007-11-01,n,debt_consolidation,F,0,0,9503.91,1596.51,8000.0,1503.91,0.0,0.0,0.0,2010-11-01,273.47,,2010-10-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,50000.0,NH,8.04,1999-05-01,1.0,11.0,9.0,0.0,13.0,1
318,143386,4000,4000,1850,36,11.22,131.38,C,C4,not verified,2007-11-01,n,debt_consolidation,F,0,0,4729.08,2187.21,4000.0,729.08,0.0,0.0,0.0,2010-11-01,135.07,2010-12-01,2014-09-01,0.0,1,Fully Paid,1.0,0.0,7,1.0,0,2010-11-01,0,1,MORTGAGE,33000.0,LA,15.27,2000-05-01,4.0,24.0,7.0,0.0,18.0,1
319,143201,12375,12375,275,36,10.91,404.62,C,C3,not verified,2007-11-01,n,small_business,F,0,0,14565.8,323.49,12375.0,2190.84,0.0,0.0,0.0,2010-11-01,405.99,,2010-10-01,0.0,0,Fully Paid,1.0,0.0,4,1.0,0,2010-11-01,0,1,MORTGAGE,46713.0,VA,16.39,1992-05-01,2.0,38.0,11.0,0.0,28.0,0
320,143597,3600,3600,2405,36,14.38,123.71,E,E4,not verified,2007-10-01,n,debt_consolidation,F,0,0,4452.22,2973.63,3600.0,852.22,0.0,0.0,0.0,2010-11-01,128.8,2010-12-01,2012-06-01,0.0,1,Fully Paid,1.0,0.0,10,1.0,0,2010-10-01,0,1,RENT,31500.0,FL,18.51,1998-07-01,2.0,36.0,4.0,0.0,9.0,0
321,143520,10000,10000,3856,36,9.64,320.99,B,B4,not verified,2007-11-01,n,home_improvement,F,0,0,11554.5,4436.13,10000.0,1554.48,0.0,0.0,0.0,2010-11-01,328.4,2010-12-01,2010-10-01,0.0,1,Fully Paid,1.0,0.0,6,1.0,0,2010-11-01,0,1,MORTGAGE,22000.0,CT,18.55,2006-04-01,2.0,0.0,3.0,0.0,3.0,0
322,143673,2825,2825,2275,36,16.28,99.71,F,F5,not verified,2007-10-01,n,debt_consolidation,F,0,0,3586.78,2888.37,2825.0,761.78,0.0,0.0,0.0,2010-10-01,203.43,2010-11-01,2015-02-01,0.0,1,Fully Paid,1.0,0.0,3,1.0,0,2010-10-01,0,1,RENT,60000.0,FL,4.22,2006-06-01,10.0,0.0,6.0,0.0,7.0,0
323,143793,700,700,575,36,11.86,23.21,D,D1,not verified,2007-10-01,n,debt_consolidation,F,0,0,144.62,118.81,82.44,32.71,0.0,29.47,0.28,2008-04-01,23.21,2009-01-01,2009-01-01,0.0,1,Charged Off,1.0,1.0,8,1.0,0,2010-10-01,0,1,OWN,23400.0,NE,11.33,1999-11-01,1.0,0.0,2.0,0.0,2.0,0
324,135440,9000,9000,4150,36,12.17,299.67,D,D2,not verified,2007-11-01,n,other,F,0,0,10738.9,4951.2,9000.0,1738.89,0.0,0.0,0.0,2010-10-01,44.91,2010-11-01,2010-10-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,22000.0,NY,3.27,2005-11-01,1.0,0.0,1.0,0.0,1.0,0
325,144447,10000,10000,6331,36,15.01,346.71,F,F1,not verified,2007-10-01,n,small_business,F,0,0,12478.6,7898.56,10000.0,2478.64,0.0,0.0,0.0,2010-11-01,359.27,2010-12-01,2010-11-01,0.0,1,Fully Paid,1.0,0.0,4,1.0,0,2010-10-01,0,1,RENT,31000.0,FL,23.34,2001-10-01,7.0,61.0,8.0,0.0,14.0,0
326,144575,9850,9850,4125,36,7.75,307.53,A,A3,not verified,2007-11-01,n,other,F,0,0,10461.8,4381.31,9850.0,611.75,0.0,0.0,0.0,2008-10-01,7387.64,,2008-10-01,0.0,0,Fully Paid,1.0,0.0,3,1.0,0,2010-11-01,0,1,RENT,70000.0,NY,9.09,1991-02-01,1.0,0.0,12.0,0.0,22.0,0
327,144603,13925,13925,5950,36,17.54,500.22,G,G4,not verified,2007-10-01,n,debt_consolidation,F,0,0,17759.1,7586.64,13925.0,3834.1,0.0,0.0,0.0,2009-12-01,8957.19,2010-01-01,2009-12-01,0.0,1,Fully Paid,1.0,0.0,3,1.0,0,2010-10-01,0,1,RENT,45000.0,GA,23.65,2000-06-01,0.0,0.0,11.0,0.0,34.0,0
328,144623,25000,25000,3724,36,12.8,839.95,D,D4,not verified,2007-11-01,n,debt_consolidation,F,0,0,9239.37,1371.43,6646.07,2583.15,0.0,10.15,3.91,2008-10-01,839.95,,2009-06-01,0.0,0,Charged Off,1.0,1.0,3,1.0,0,2010-11-01,0,1,MORTGAGE,75000.0,FL,24.85,1990-06-01,3.0,0.0,14.0,0.0,33.0,0
329,144748,5000,5000,2728,36,14.07,171.06,E,E3,not verified,2007-10-01,n,other,F,0,0,6158.37,3359.72,5000.0,1158.37,0.0,0.0,0.0,2010-12-01,11.11,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-10-01,0,1,OWN,13000.0,UT,13.38,2005-08-01,2.0,0.0,3.0,0.0,3.0,0
330,144952,19650,19650,5275,36,17.54,705.87,G,G4,not verified,2007-11-01,n,debt_consolidation,F,0,0,20218.4,5427.59,19650.0,568.38,0.0,0.0,0.0,2008-01-01,19513.3,2008-01-01,2014-04-01,0.0,1,Fully Paid,1.0,0.0,10,1.0,0,2010-11-01,0,1,MORTGAGE,45000.0,MD,25.63,2000-06-01,19.0,0.0,17.0,0.0,61.0,0
331,145814,25000,25000,3825,36,12.49,836.23,D,D3,not verified,2007-11-01,n,small_business,F,0,0,9193.32,1403.71,6672.72,2520.6,0.0,0.0,0.0,2008-10-01,836.23,2009-06-01,2009-06-01,0.0,1,Charged Off,1.0,1.0,3,1.0,0,2010-11-01,0,1,MORTGAGE,82000.0,GA,15.13,1976-07-01,4.0,50.0,20.0,0.0,50.0,0
332,145863,25000,25000,4480,36,15.96,878.44,F,F4,not verified,2007-11-01,n,small_business,F,0,0,31619.6,5663.68,25000.0,6619.62,0.0,0.0,0.0,2010-11-01,893.96,2010-12-01,2015-02-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,OWN,105000.0,WI,26.55,1989-08-01,0.0,0.0,15.0,0.0,30.0,0
333,145790,10475,10475,5925,36,14.38,359.95,E,E4,not verified,2007-11-01,n,credit_card,F,0,0,6762.76,3823.65,4662.27,1806.22,29.9627,264.31,2.73,2009-06-01,359.95,2009-12-01,2009-12-01,0.0,1,Charged Off,1.0,1.0,6,1.0,0,2010-11-01,0,1,OWN,76500.0,NC,9.98,1994-12-01,6.0,71.0,9.0,0.0,16.0,0
334,146192,9000,9000,2600,36,9.33,287.59,B,B3,not verified,2007-11-01,n,other,F,0,0,574.08,165.46,436.09,137.99,0.0,0.0,0.0,2008-01-01,287.59,2009-01-01,2009-01-01,0.0,1,Charged Off,1.0,1.0,1,1.0,1,2010-11-01,0,1,MORTGAGE,15000.0,MA,13.36,1998-11-01,0.0,0.0,4.0,0.0,7.0,0
335,138910,8275,8275,2300,36,10.59,269.31,C,C2,not verified,2007-11-01,n,other,F,0,0,8087.99,2246.23,6700.52,1372.48,14.9959,0.0,0.0,2010-05-01,553.62,,2010-10-01,0.0,0,Charged Off,1.0,1.0,5,1.0,0,2010-11-01,0,1,MORTGAGE,109000.0,NC,24.01,1995-01-01,2.0,60.0,6.0,0.0,19.0,0
336,146626,8000,8000,5050,36,11.86,265.18,D,D1,not verified,2007-11-01,n,debt_consolidation,F,0,0,8231.55,5196.13,8000.0,231.55,0.0,0.0,0.0,2008-02-01,7703.28,,2007-10-01,0.0,0,Fully Paid,1.0,0.0,3,1.0,0,2010-11-01,0,1,RENT,52000.0,UT,11.31,2003-07-01,1.0,0.0,6.0,0.0,7.0,0
337,146655,25000,25000,2850,36,9.64,802.47,B,B4,not verified,2007-11-01,n,home_improvement,F,0,0,26131.7,2978.95,25000.0,1131.65,0.0,0.0,0.0,2008-05-01,22120.2,,2009-08-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,MORTGAGE,78000.0,SD,0.8,2001-12-01,1.0,0.0,8.0,0.0,27.0,0
338,146834,15450,15450,3499,36,10.91,505.16,C,C3,not verified,2007-11-01,n,debt_consolidation,F,0,0,12277.2,2775.95,6316.3,4640.67,20.2176,1300.01,310.9,2011-12-01,100.2,,2011-12-01,0.0,0,Charged Off,1.0,1.0,8,1.0,0,2010-11-01,0,1,RENT,120000.0,WA,16.97,1981-05-01,3.0,0.0,27.0,0.0,39.0,0
339,128822,5000,5000,2044,36,10.28,162.0,C,C1,not verified,2007-11-01,n,debt_consolidation,F,0,0,5831.39,2372.98,4999.99,831.4,0.0,0.0,0.0,2010-11-01,163.69,2010-12-01,2010-11-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,70000.0,FL,0.26,2006-11-01,0.0,0.0,3.0,0.0,3.0,0
340,146665,6625,6625,4125,36,14.38,227.66,E,E4,not verified,2007-11-01,n,debt_consolidation,F,0,0,8459.61,5267.12,5823.65,1764.17,44.9669,826.82,289.35,2010-09-01,256.34,2011-02-01,2011-02-01,0.0,1,Charged Off,1.0,1.0,1,1.0,1,2010-11-01,0,1,RENT,45000.0,NJ,15.63,2002-01-01,0.0,18.0,10.0,0.0,13.0,1
341,147114,14000,14000,3125,36,12.49,468.29,D,D3,not verified,2007-11-01,n,credit_card,F,0,0,16860.6,3762.98,14000.0,2837.21,23.4022,0.0,0.0,2010-08-01,2329.73,2010-09-01,2013-11-01,0.0,1,Fully Paid,1.0,0.0,1,0.0,1,2010-11-01,0,1,MORTGAGE,74000.0,MD,20.68,1995-11-01,4.0,47.0,21.0,1.0,35.0,0
342,146163,3000,3000,2057,36,11.54,98.99,C,C5,not verified,2007-11-01,n,house,F,0,0,3561.28,2441.08,3000.0,561.28,0.0,0.0,0.0,2010-11-01,111.65,2010-12-01,2009-07-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,75000.0,FL,18.26,2000-07-01,7.0,38.0,5.0,0.0,10.0,0
343,146196,1675,1675,1224,36,16.28,59.12,F,F5,not verified,2007-10-01,n,home_improvement,F,0,0,177.09,129.54,110.51,66.58,0.0,0.0,0.0,2008-02-01,59.12,2008-12-01,2009-01-01,0.0,1,Charged Off,1.0,1.0,5,1.0,0,2010-10-01,0,1,MORTGAGE,88000.0,FL,26.52,1996-12-01,0.0,0.0,16.0,0.0,31.0,0
344,147512,5500,5500,3125,36,13.43,186.46,E,E1,not verified,2007-11-01,n,debt_consolidation,F,0,0,6697.71,3805.13,5500.0,1197.71,0.0,0.0,0.0,2010-08-01,745.24,2010-09-01,2014-10-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,36000.0,WI,16.03,2001-11-01,4.0,0.0,7.0,0.0,20.0,0
345,147552,5000,5000,1625,36,11.54,164.98,C,C5,not verified,2007-11-01,n,other,F,0,0,5938.17,1920.74,5000.0,938.17,0.0,0.0,0.0,2010-11-01,170.32,2010-12-01,2010-11-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,41000.0,NY,10.36,1989-02-01,7.0,7.0,17.0,0.0,22.0,1
346,145270,9600,9600,5077,36,15.96,337.32,F,F4,not verified,2007-11-01,n,debt_consolidation,F,0,0,12258.0,6481.57,9600.0,2561.95,96.0843,0.0,0.0,2010-12-01,31.95,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,11,1.0,0,2010-11-01,0,1,MORTGAGE,66000.0,FL,23.27,1987-01-01,1.0,40.0,14.0,0.0,24.0,0
347,144338,5600,5600,3776,36,9.33,178.94,B,B3,not verified,2007-11-01,n,small_business,F,0,0,6441.0,4342.83,5600.0,841.0,0.0,0.0,0.0,2010-11-01,185.66,2010-12-01,2013-04-01,0.0,1,Fully Paid,1.0,0.0,6,1.0,0,2010-11-01,0,1,RENT,95000.0,NY,0.13,2007-03-01,1.0,0.0,1.0,0.0,1.0,0
348,148467,10000,10000,1825,36,9.01,318.05,B,B2,not verified,2007-11-01,n,home_improvement,F,0,0,4484.82,817.92,3239.25,893.7,47.6895,304.18,3.09,2009-07-01,500.11,,2011-01-01,0.0,0,Charged Off,1.0,1.0,1,1.0,1,2010-11-01,0,1,MORTGAGE,275000.0,NY,2.97,1994-05-01,2.0,28.0,4.0,0.0,17.0,0
349,148470,5600,5600,199,36,10.28,181.44,C,C1,not verified,2007-11-01,n,moving,F,0,0,2877.88,102.52,2126.21,594.83,0.0,156.84,1.59,2009-02-01,181.44,2009-12-01,2009-12-01,0.0,1,Charged Off,1.0,1.0,1,1.0,1,2010-11-01,0,1,RENT,5000.0,SC,0.0,2007-03-01,3.0,0.0,3.0,0.0,3.0,0
350,148648,7000,7000,2424,36,14.38,240.54,E,E4,not verified,2007-11-01,n,debt_consolidation,F,0,0,2401.96,831.16,1651.44,750.52,0.0,0.0,0.0,2008-09-01,240.54,2009-11-01,2009-11-01,0.0,1,Charged Off,1.0,1.0,11,1.0,0,2010-11-01,0,1,RENT,30000.0,IN,4.04,2006-08-01,2.0,0.0,5.0,0.0,5.0,0
351,148757,7500,7500,1249,36,11.22,246.33,C,C4,not verified,2007-11-01,n,debt_consolidation,F,0,0,738.72,123.0,533.38,205.34,0.0,0.0,0.0,2008-02-01,246.33,2008-12-01,2009-01-01,0.0,1,Charged Off,1.0,1.0,1,1.0,1,2010-11-01,0,1,RENT,20000.0,IN,5.46,2004-05-01,7.0,0.0,8.0,0.0,10.0,0
352,148771,2500,2500,1478,36,11.22,82.11,C,C4,not verified,2007-11-01,n,other,F,0,0,2955.66,1747.34,2500.0,455.66,0.0,0.0,0.0,2010-11-01,84.97,2010-12-01,2015-01-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,30000.0,LA,0.4,2003-06-01,7.0,21.0,9.0,0.0,11.0,1
353,148862,14700,8000,2399,36,14.38,274.9,E,E4,not verified,2007-11-01,n,credit_card,F,0,0,1444.14,432.41,915.58,528.56,0.0,0.0,0.0,2008-10-01,71.95,2008-12-01,2014-12-01,0.0,1,Charged Off,1.0,1.0,11,1.0,0,2010-11-01,0,1,MORTGAGE,59000.0,NC,23.86,1987-12-01,4.0,63.0,18.0,0.0,50.0,0
354,148889,3975,3975,2125,36,14.07,136.0,E,E3,not verified,2007-11-01,n,debt_consolidation,F,0,0,4894.84,2617.76,3975.0,919.84,0.0,0.0,0.0,2010-11-01,139.94,2010-12-01,2014-10-01,0.0,1,Fully Paid,1.0,0.0,4,1.0,0,2010-11-01,0,1,RENT,46000.0,CO,13.51,2003-02-01,8.0,44.0,8.0,0.0,12.0,0
355,149135,6000,6000,2650,36,9.64,192.6,B,B4,not verified,2007-11-01,n,debt_consolidation,F,0,0,6965.94,3076.56,6000.0,935.96,29.9813,0.0,0.0,2010-12-01,199.82,2010-12-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,6,1.0,0,2010-11-01,0,1,MORTGAGE,110000.0,AL,15.49,1993-05-01,11.0,0.0,11.0,0.0,37.0,0
356,149196,500,500,200,36,12.49,16.73,D,D3,not verified,2007-11-01,n,credit_card,F,0,0,597.12,238.79,500.0,97.12,0.0,0.0,0.0,2010-05-01,2.62,2010-06-01,2010-05-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,18000.0,FL,19.2,1993-10-01,1.0,16.0,15.0,0.0,36.0,1
357,149475,8400,8400,4125,36,15.65,293.87,F,F3,not verified,2007-11-01,n,other,F,0,0,4108.02,2015.86,2806.85,1301.17,0.0,0.0,0.0,2009-01-01,293.87,2009-10-01,2014-10-01,0.0,1,Charged Off,1.0,1.0,9,1.0,0,2010-11-01,0,1,RENT,36000.0,MD,21.5,2002-10-01,3.0,0.0,14.0,0.0,24.0,0
358,149548,2000,2000,725,36,12.8,67.2,D,D4,not verified,2007-11-01,n,debt_consolidation,F,0,0,545.94,197.72,331.08,138.68,0.0,76.18,0.77,2008-06-01,67.2,2008-12-01,2009-01-01,0.0,1,Charged Off,1.0,1.0,2,1.0,0,2010-11-01,0,1,RENT,20000.0,IN,2.58,2002-10-01,4.0,10.0,5.0,0.0,7.0,1
359,149552,10000,10000,2750,36,8.38,315.12,A,A5,not verified,2007-11-01,n,other,F,0,0,11120.2,3057.37,10000.0,1120.23,0.0,0.0,0.0,2009-10-01,19.94,,2009-10-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,30000.0,SC,4.2,2003-07-01,1.0,0.0,2.0,0.0,2.0,0
360,149577,10000,10000,3775,36,12.8,335.98,D,D4,not verified,2007-11-01,n,debt_consolidation,F,0,0,5039.22,1898.22,3683.75,1327.94,16.7625,10.77,3.97,2009-03-01,335.98,2009-10-01,2009-10-01,0.0,1,Charged Off,1.0,1.0,2,1.0,0,2010-11-01,0,1,RENT,56160.0,MA,5.04,2004-12-01,0.0,0.0,8.0,0.0,8.0,0
361,149622,7000,7000,1967,36,14.07,239.49,E,E3,not verified,2007-11-01,n,car,F,0,0,8619.83,2412.86,7000.0,1619.83,0.0,0.0,0.0,2010-11-01,247.07,2010-12-01,2015-02-01,0.0,1,Fully Paid,1.0,0.0,11,1.0,0,2010-11-01,0,1,RENT,44241.0,FL,14.92,1997-08-01,1.0,14.0,3.0,0.0,17.0,1
362,149751,4000,4000,979,36,10.91,130.79,C,C3,not verified,2007-11-01,n,other,F,0,0,4707.39,1139.42,3999.99,707.4,0.0,0.0,0.0,2010-11-01,135.81,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,14400.0,FL,8.92,2004-09-01,1.0,0.0,8.0,0.0,13.0,0
363,149564,12000,12000,475,36,9.64,385.19,B,B4,not verified,2007-11-01,n,home_improvement,F,0,0,14178.0,559.81,5282.34,1761.38,19.2511,7115.07,2490.29,2009-12-01,195.34,2010-05-01,2010-05-01,0.0,1,Charged Off,1.0,1.0,5,1.0,0,2010-11-01,0,1,MORTGAGE,32000.0,CT,1.99,2001-07-01,7.0,0.0,7.0,0.0,26.0,0
364,150019,18000,18000,1625,36,14.7,621.34,E,E5,not verified,2007-11-01,n,debt_consolidation,F,0,0,20144.8,1818.38,18000.0,2144.77,0.0,0.0,0.0,2008-10-01,13934.0,2008-11-01,2008-09-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,MORTGAGE,120000.0,UT,26.25,1991-08-01,3.0,0.0,9.0,0.0,40.0,0
365,150029,850,850,200,36,14.07,29.08,E,E3,not verified,2007-11-01,n,medical,F,0,0,1045.64,245.96,850.0,195.64,0.0,0.0,0.0,2010-09-01,87.38,2010-10-01,2014-09-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,28000.0,NJ,21.26,2001-06-01,2.0,38.0,9.0,0.0,15.0,0
366,150059,10000,10000,149,36,10.91,326.97,C,C3,not verified,2007-11-01,n,debt_consolidation,F,0,0,5329.38,79.2,2717.29,1074.3,0.0,1537.79,529.0,2009-04-01,195.81,2010-12-01,2010-12-01,0.0,1,Charged Off,1.0,1.0,3,0.0,0,2010-11-01,0,1,RENT,75000.0,FL,8.0,2001-11-01,8.0,61.0,7.0,1.0,13.0,0
367,150132,8000,8000,3000,36,13.75,272.46,E,E2,not verified,2007-11-01,n,debt_consolidation,F,0,0,9576.54,3591.16,8000.0,1576.54,0.0,0.0,0.0,2009-11-01,3316.12,2009-12-01,2013-04-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,MORTGAGE,20000.0,NH,13.2,2004-10-01,3.0,0.0,8.0,0.0,8.0,0
368,150271,4800,4800,1399,36,12.8,161.27,D,D4,not verified,2007-11-01,n,debt_consolidation,F,0,0,5802.98,1681.29,4799.99,1002.99,0.0,0.0,0.0,2010-11-01,175.41,2010-12-01,2010-11-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,62500.0,MA,12.61,2000-09-01,0.0,11.0,15.0,0.0,18.0,1
369,136866,6000,6000,1375,36,13.12,202.52,D,D5,not verified,2007-11-01,n,house,F,0,0,7289.38,1659.94,6000.0,1289.38,0.0,0.0,0.0,2010-11-01,207.68,2010-12-01,2010-11-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,60000.0,NM,1.02,2006-05-01,3.0,0.0,4.0,0.0,4.0,0
370,144032,9400,9400,1050,36,14.7,324.48,E,E5,not verified,2007-11-01,n,debt_consolidation,F,0,0,10842.7,1210.86,9400.0,1442.72,0.0,0.0,0.0,2009-02-01,6302.45,2009-03-01,2010-02-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,MORTGAGE,71000.0,GA,21.58,1999-09-01,3.0,17.0,19.0,0.0,48.0,1
371,150893,7000,7000,1000,36,10.59,227.82,C,C2,not verified,2007-11-01,n,debt_consolidation,F,0,0,8173.24,1167.08,7000.0,1173.24,0.0,0.0,0.0,2010-05-01,1571.29,,2012-07-01,0.0,0,Fully Paid,1.0,0.0,4,0.0,0,2010-11-01,0,1,MORTGAGE,63500.0,AZ,8.5,1989-02-01,1.0,0.0,9.0,1.0,21.0,0
372,150957,25000,25000,1975,36,14.07,855.3,E,E3,not verified,2007-11-01,n,small_business,F,0,0,30789.3,2431.63,25000.0,5789.29,0.0,0.0,0.0,2010-12-01,861.14,2010-12-01,2010-11-01,0.0,1,Fully Paid,1.0,0.0,5,1.0,0,2010-11-01,0,1,MORTGAGE,170000.0,NJ,20.2,1992-01-01,4.0,0.0,18.0,0.0,34.0,0
373,148940,5000,5000,1232,36,13.75,170.29,E,E2,not verified,2007-11-01,n,debt_consolidation,F,0,0,6129.74,1493.46,4999.99,1129.75,0.0,0.0,0.0,2010-11-01,173.14,2010-12-01,2015-02-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,16000.0,FL,9.45,2005-07-01,0.0,0.0,4.0,0.0,7.0,0
374,151141,10000,10000,975,36,9.33,319.54,B,B3,not verified,2007-11-01,n,other,F,0,0,10859.3,1058.36,10000.0,859.3,0.0,0.0,0.0,2009-01-01,7028.38,2009-01-01,2013-07-01,0.0,1,Fully Paid,1.0,0.0,6,1.0,0,2010-11-01,0,1,OWN,77000.0,FL,16.29,1998-04-01,16.0,0.0,5.0,0.0,7.0,0
375,151202,1500,1500,975,36,14.07,51.32,E,E3,not verified,2007-11-01,n,other,F,0,0,1589.37,1032.92,1251.07,338.3,0.0,0.0,0.0,2010-06-01,51.32,2010-11-01,2010-11-01,0.0,1,Charged Off,1.0,1.0,1,1.0,1,2010-11-01,0,1,RENT,11400.0,UT,22.95,2006-12-01,3.0,0.0,6.0,0.0,6.0,0
376,151522,2450,2450,1025,36,17.86,88.41,G,G5,not verified,2007-11-01,n,debt_consolidation,F,0,0,3235.56,1353.31,2450.0,770.61,14.9475,0.0,0.0,2010-12-01,58.74,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,55000.0,MA,9.62,2004-06-01,15.0,0.0,4.0,0.0,5.0,0
377,151580,19950,19950,675,36,9.96,643.36,B,B5,not verified,2007-11-01,n,credit_card,F,0,0,22759.4,769.71,19950.0,2809.36,0.0,0.0,0.0,2009-11-01,7966.24,,2009-11-01,0.0,0,Fully Paid,1.0,0.0,11,1.0,0,2010-11-01,0,1,MORTGAGE,116000.0,MA,13.07,1979-01-01,0.0,0.0,7.0,0.0,16.0,0
378,151590,1500,1500,875,36,14.7,51.78,E,E5,not verified,2007-11-01,n,other,F,0,0,1664.57,971.01,1500.0,164.57,0.0,0.0,0.0,2008-09-01,1199.4,,2008-08-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,25000.0,MD,3.84,2003-08-01,1.0,5.0,4.0,0.0,6.0,1
379,151597,18000,18000,350,36,9.01,572.48,B,B2,not verified,2007-11-01,n,other,F,0,0,20609.0,400.63,18000.0,2609.05,0.0,0.0,0.0,2010-11-01,574.81,,2010-11-01,0.0,0,Fully Paid,1.0,0.0,11,1.0,0,2010-11-01,0,1,MORTGAGE,41000.0,GA,15.37,1987-04-01,2.0,30.0,14.0,0.0,33.0,0
380,151632,2400,2400,1150,36,13.75,81.74,E,E2,not verified,2007-11-01,n,other,F,0,0,2952.32,1414.56,2400.0,537.34,14.9835,0.0,0.0,2010-11-01,35.67,2010-12-01,2014-02-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,59500.0,NJ,18.51,1988-05-01,4.0,9.0,11.0,0.0,23.0,1
381,152064,5000,5000,1405,36,12.8,167.99,D,D4,not verified,2007-11-01,n,small_business,F,0,0,6045.69,1692.08,5000.0,1045.69,0.0,0.0,0.0,2010-11-01,174.34,2010-12-01,2011-01-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,MORTGAGE,100000.0,NY,9.98,2000-12-01,10.0,0.0,23.0,0.0,44.0,0
382,151831,5000,5000,1767,36,13.43,169.51,E,E1,not verified,2007-11-01,n,credit_card,F,0,0,6100.6,2146.35,5000.0,1100.6,0.0,0.0,0.0,2010-11-01,178.55,2010-12-01,2012-12-01,0.0,1,Fully Paid,1.0,0.0,4,0.0,0,2010-11-01,0,1,MORTGAGE,98000.0,NY,12.53,2000-01-01,1.0,63.0,7.0,3.0,12.0,0
